Compound ID,Concentration (M),% Inhibition
707,0.02,0.0
707,0.03,0.0
707,0.04,0.0
707,0.05,0.0
708,0.002,0.0
708,0.004,0.0
708,0.006,0.0
708,0.008,0.0
708,0.01,0.0
708,0.02,0.0
708,0.03,0.0
708,0.04,0.0
708,0.05,0.0
709,0.002,0.0
709,0.004,0.0
709,0.006,0.0
709,0.008,0.0
709,0.01,0.0
709,0.02,0.0
709,0.03,0.0
709,0.04,0.0
709,0.05,0.0
710,0.002,0.0
710,0.004,0.0
710,0.006,0.0
710,0.008,0.0
710,0.01,0.0
710,0.02,0.0
710,0.03,0.0
710,0.04,0.0
710,0.05,0.0
711,0.002,0.0
711,0.004,0.0
711,0.006,0.0
711,0.008,0.0
711,0.01,0.0
711,0.02,0.0
711,0.03,0.0
711,0.04,0.0
711,0.05,0.0
712,0.002,0.0
712,0.004,0.0
712,0.006,0.0
712,0.008,0.0
712,0.01,0.0
712,0.02,0.0
712,0.03,0.0
712,0.04,0.0
712,0.05,0.0
713,0.002,0.0
713,0.004,0.0
713,0.006,0.0
713,0.008,0.0
713,0.01,0.0
713,0.02,0.0
713,0.03,0.0
713,0.04,0.0
713,0.05,0.0
714,0.002,0.0
714,0.004,0.0
714,0.006,0.0
714,0.008,0.0
714,0.01,0.0
714,0.02,0.0
714,0.03,0.0
714,0.04,0.0
714,0.05,0.0
715,0.002,0.0
715,0.004,0.0
715,0.006,0.0
715,0.008,0.0
715,0.01,0.0
715,0.02,0.0
715,0.03,0.0
715,0.04,0.0
715,0.05,0.0
716,0.002,0.0
716,0.004,0.0
716,0.006,0.0
716,0.008,0.0
716,0.01,0.0
716,0.02,0.0
716,0.03,0.0
716,0.04,0.0
716,0.05,0.0
717,0.002,0.0
717,0.004,0.0
717,0.006,0.0
717,0.008,0.0
717,0.01,0.0
717,0.02,0.0
717,0.03,0.0
717,0.04,0.0
717,0.05,0.0
718,0.002,0.0
718,0.004,0.0
718,0.006,0.0
718,0.008,0.0
718,0.01,0.0
718,0.02,0.0
718,0.03,0.0
718,0.04,0.0
718,0.05,0.0
719,0.002,0.0
719,0.004,0.0
719,0.006,0.0
719,0.008,0.0
719,0.01,0.0
719,0.02,0.0
719,0.03,0.0
719,0.04,0.0
719,0.05,0.0
720,0.002,0.0
720,0.004,0.0
720,0.006,0.0
720,0.008,0.0
720,0.01,0.0
720,0.02,0.0
720,0.03,0.0
720,0.04,0.0
720,0.05,0.0
721,0.002,0.0
721,0.004,0.0
721,0.006,0.0
721,0.008,0.0
721,0.01,0.0
721,0.02,0.0
721,0.03,0.0
721,0.04,0.0
721,0.05,0.0
722,0.002,0.0
722,0.004,0.0
722,0.006,0.0
722,0.008,0.0
722,0.01,0.0
722,0.02,0.0
722,0.03,0.0
722,0.04,0.0
722,0.05,0.0
723,0.002,0.0
723,0.004,0.0
723,0.006,0.0
723,0.008,0.0
723,0.01,0.0
723,0.02,0.0
723,0.03,0.0
723,0.04,0.0
723,0.05,0.0
724,0.002,0.0
724,0.004,0.0
724,0.006,0.0
724,0.008,0.0
724,0.01,0.0
724,0.02,0.0
724,0.03,0.0
724,0.04,0.0
724,0.05,0.0
725,0.002,0.0
725,0.004,0.0
725,0.006,0.0
725,0.008,0.0
725,0.01,0.0
725,0.02,0.0
725,0.03,0.0
725,0.04,0.0
725,0.05,0.0
726,0.002,0.0
726,0.004,0.0
726,0.006,0.0
726,0.008,0.0
726,0.01,0.0
726,0.02,0.0
726,0.03,0.0
726,0.04,0.0
726,0.05,0.0
727,0.002,0.0
727,0.004,0.0
727,0.006,0.0
727,0.008,0.0
727,0.01,0.0
727,0.02,0.0
727,0.03,0.0
727,0.04,0.0
727,0.05,0.0
728,0.002,0.0
728,0.004,0.0
728,0.006,0.0
728,0.008,0.0
728,0.01,0.0
728,0.02,0.0
728,0.03,0.0
728,0.04,0.0
728,0.05,0.0
729,0.002,0.0
729,0.004,0.0
729,0.006,0.0
729,0.008,0.0
729,0.01,0.0
729,0.02,0.0
729,0.03,0.0
729,0.04,0.0
729,0.05,0.0
730,0.002,0.0
730,0.004,0.0
730,0.006,0.0
730,0.008,0.0
730,0.01,0.0
730,0.02,0.0
730,0.03,0.0
730,0.04,0.0
730,0.05,0.0
731,0.002,0.0
731,0.004,0.0
731,0.006,0.0
731,0.008,0.0
731,0.01,0.0
731,0.02,0.0
731,0.03,0.0
731,0.04,0.0
731,0.05,0.0
732,0.002,0.0
732,0.004,0.0
732,0.006,0.0
732,0.008,0.0
732,0.01,0.0
732,0.02,0.0
732,0.03,0.0
732,0.04,0.0
732,0.05,0.0
733,0.002,0.0
733,0.004,0.0
733,0.006,0.0
733,0.008,0.0
733,0.01,0.0
733,0.02,0.0
733,0.03,0.0
733,0.04,0.0
733,0.05,0.0
734,0.002,0.0
734,0.004,0.0
734,0.006,0.0
734,0.008,0.0
734,0.01,0.0
734,0.02,0.0
734,0.03,0.0
734,0.04,0.0
734,0.05,0.0
735,0.002,0.0
735,0.004,0.0
735,0.006,0.0
735,0.008,0.0
735,0.01,0.0
735,0.02,0.0
735,0.03,0.0
735,0.04,0.0
735,0.05,0.0
736,0.002,0.0
736,0.004,0.0
736,0.006,0.0
736,0.008,0.0
736,0.01,0.0
736,0.02,0.0
736,0.03,0.0
736,0.04,0.0
736,0.05,0.0
737,0.002,0.0
737,0.004,0.0
737,0.006,0.0
737,0.008,0.0
737,0.01,0.0
737,0.02,0.0
737,0.03,0.0
737,0.04,0.0
737,0.05,0.0
738,0.002,0.0
738,0.004,0.0
738,0.006,0.0
738,0.008,0.0
738,0.01,0.0
738,0.02,0.0
738,0.03,0.0
738,0.04,0.0
738,0.05,0.0
739,0.002,0.0
739,0.004,0.0
739,0.006,0.0
739,0.008,0.0
739,0.01,0.0
739,0.02,0.0
739,0.03,0.0
739,0.04,0.0
739,0.05,0.0
740,0.002,0.0
740,0.004,0.0
740,0.006,0.0
740,0.008,0.0
740,0.01,0.0
740,0.02,0.0
740,0.03,0.0
740,0.04,0.0
740,0.05,0.0
741,0.002,0.0
741,0.004,0.0
741,0.006,0.0
741,0.008,0.0
741,0.01,0.0
741,0.02,0.0
741,0.03,0.0
741,0.04,0.0
741,0.05,0.0
742,0.002,0.0
742,0.004,0.0
742,0.006,0.0
742,0.008,0.0
742,0.01,0.0
742,0.02,0.0
742,0.03,0.0
742,0.04,0.0
742,0.05,0.0
743,0.002,0.0
743,0.004,0.0
743,0.006,0.0
743,0.008,0.0
743,0.01,0.0
743,0.02,0.0
743,0.03,0.0
743,0.04,0.0
743,0.05,0.0
744,0.002,0.0
744,0.004,0.0
744,0.006,0.0
744,0.008,0.0
744,0.01,0.0
744,0.02,0.0
744,0.03,0.0
744,0.04,0.0
744,0.05,0.0
745,0.002,0.0
745,0.004,0.0
745,0.006,0.0
745,0.008,0.0
745,0.01,0.0
745,0.02,0.0
745,0.03,0.0
745,0.04,0.0
745,0.05,0.0
746,0.002,0.0
746,0.004,0.0
746,0.006,0.0
746,0.008,0.0
746,0.01,0.0
746,0.02,0.0
746,0.03,0.0
746,0.04,0.0
746,0.05,0.0
747,0.002,0.0
747,0.004,0.0
747,0.006,0.0
747,0.008,0.0
747,0.01,0.0
747,0.02,0.0
747,0.03,0.0
747,0.04,0.0
747,0.05,0.0
748,0.002,0.0
748,0.004,0.0
748,0.006,0.0
748,0.008,0.0
748,0.01,0.0
748,0.02,0.0
748,0.03,0.0
748,0.04,0.0
748,0.05,0.0
749,0.002,0.0
749,0.004,0.0
749,0.006,0.0
749,0.008,0.0
749,0.01,0.0
749,0.02,0.0
749,0.03,0.0
749,0.04,0.0
749,0.05,0.0
750,0.002,0.0
750,0.004,0.0
750,0.006,0.0
750,0.008,0.0
750,0.01,0.0
750,0.02,0.0
750,0.03,0.0
750,0.04,0.0
750,0.05,0.0
751,0.002,0.0
751,0.004,0.0
751,0.006,0.0
751,0.008,0.0
751,0.01,0.0
751,0.02,0.0
751,0.03,0.0
751,0.04,0.0
751,0.05,0.0
752,0.002,0.0
752,0.004,0.0
752,0.006,0.0
752,0.008,0.0
752,0.01,0.0
752,0.02,0.0
752,0.03,0.0
752,0.04,0.0
752,0.05,0.0
753,0.002,0.0
753,0.004,0.0
753,0.006,0.0
753,0.008,0.0
753,0.01,0.0
753,0.02,0.0
753,0.03,0.0
753,0.04,0.0
753,0.05,0.0
754,0.002,0.0
754,0.004,0.0
754,0.006,0.0
754,0.008,0.0
754,0.01,0.0
754,0.02,0.0
754,0.03,0.0
754,0.04,0.0
754,0.05,0.0
755,0.002,0.0
755,0.004,0.0
755,0.006,0.0
755,0.008,0.0
755,0.01,0.0
755,0.02,0.0
755,0.03,0.0
755,0.04,0.0
755,0.05,0.0
756,0.002,0.0
756,0.004,0.0
756,0.006,0.0
756,0.008,0.0
756,0.01,0.0
756,0.02,0.0
756,0.03,0.0
756,0.04,0.0
756,0.05,0.0
757,0.002,0.0
757,0.004,0.0
757,0.006,0.0
757,0.008,0.0
757,0.01,0.0
757,0.02,0.0
757,0.03,0.0
757,0.04,0.0
757,0.05,0.0
758,0.002,0.0
758,0.004,0.0
758,0.006,0.0
758,0.008,0.0
758,0.01,0.0
758,0.02,0.0
758,0.03,0.0
758,0.04,0.0
758,0.05,0.0
759,0.002,0.0
759,0.004,0.0
759,0.006,0.0
759,0.008,0.0
759,0.01,0.0
759,0.02,0.0
759,0.03,0.0
759,0.04,0.0
759,0.05,0.0
760,0.002,0.0
760,0.004,0.0
760,0.006,0.0
760,0.008,0.0
760,0.01,0.0
760,0.02,0.0
760,0.03,0.0
760,0.04,0.0
760,0.05,0.0
761,0.002,0.0
761,0.004,0.0
761,0.006,0.0
761,0.008,0.0
761,0.01,0.0
761,0.02,0.0
761,0.03,0.0
761,0.04,0.0
761,0.05,0.0
762,0.002,0.0
762,0.004,0.0
762,0.006,0.0
762,0.008,0.0
762,0.01,0.0
762,0.02,0.0
762,0.03,0.0
762,0.04,0.0
762,0.05,0.0
763,0.002,0.0
763,0.004,0.0
763,0.006,0.0
763,0.008,0.0
763,0.01,0.0
763,0.02,0.0
763,0.03,0.0
763,0.04,0.0
763,0.05,0.0
764,0.002,0.0
764,0.004,0.0
764,0.006,0.0
764,0.008,0.0
764,0.01,0.0
764,0.02,0.0
764,0.03,0.0
764,0.04,0.0
764,0.05,0.0
765,0.002,0.0
765,0.004,0.0
765,0.006,0.0
765,0.008,0.0
765,0.01,0.0
765,0.02,0.0
765,0.03,0.0
765,0.04,0.0
765,0.05,0.0
766,0.002,0.0
766,0.004,0.0
766,0.006,0.0
766,0.008,0.0
766,0.01,0.0
766,0.02,0.0
766,0.03,0.0
766,0.04,0.0
766,0.05,0.0
767,0.002,0.0
767,0.004,0.0
767,0.006,0.0
767,0.008,0.0
767,0.01,0.0
767,0.02,0.0
767,0.03,0.0
767,0.04,0.0
767,0.05,0.0
768,0.002,0.0
768,0.004,0.0
768,0.006,0.0
768,0.008,0.0
768,0.01,0.0
768,0.02,0.0
768,0.03,0.0
768,0.04,0.0
768,0.05,0.0
769,0.002,0.0
769,0.004,0.0
769,0.006,0.0
769,0.008,0.0
769,0.01,0.0
769,0.02,0.0
769,0.03,0.0
769,0.04,0.0
769,0.05,0.0
770,0.002,0.0
770,0.004,0.0
770,0.006,0.0
770,0.008,0.0
770,0.01,0.0
770,0.02,0.0
770,0.03,0.0
770,0.04,0.0
770,0.05,0.0
771,0.002,0.0
771,0.004,0.0
771,0.006,0.0
771,0.008,0.0
771,0.01,0.0
771,0.02,0.0
771,0.03,0.0
771,0.04,0.0
771,0.05,0.0
772,0.002,0.0
772,0.004,0.0
772,0.006,0.0
772,0.008,0.0
772,0.01,0.0
772,0.02,0.0
772,0.03,0.0
772,0.04,0.0
772,0.05,0.0
773,0.002,0.0
773,0.004,0.0
773,0.006,0.0
773,0.008,0.0
773,0.01,0.0
773,0.02,0.0
773,0.03,0.0
773,0.04,0.0
773,0.05,0.0
774,0.002,0.0
774,0.004,0.0
774,0.006,0.0
774,0.008,0.0
774,0.01,0.0
774,0.02,0.0
774,0.03,0.0
774,0.04,0.0
774,0.05,0.0
775,0.002,0.0
775,0.004,0.0
775,0.006,0.0
775,0.008,0.0
775,0.01,0.0
775,0.02,0.0
775,0.03,0.0
775,0.04,0.0
775,0.05,0.0
776,0.002,0.0
776,0.004,0.0
776,0.006,0.0
776,0.008,0.0
776,0.01,0.0
776,0.02,0.0
776,0.03,0.0
776,0.04,0.0
776,0.05,0.0
777,0.002,0.0
777,0.004,0.0
777,0.006,0.0
777,0.008,0.0
777,0.01,0.0
777,0.02,0.0
777,0.03,0.0
777,0.04,0.0
777,0.05,0.0
778,0.002,0.0
778,0.004,0.0
778,0.006,0.0
778,0.008,0.0
778,0.01,0.0
778,0.02,0.0
778,0.03,0.0
778,0.04,0.0
778,0.05,0.0
779,0.002,0.0
779,0.004,0.0
779,0.006,0.0
779,0.008,0.0
779,0.01,0.0
779,0.02,0.0
779,0.03,0.0
779,0.04,0.0
779,0.05,0.0
780,0.002,0.0
780,0.004,0.0
780,0.006,0.0
780,0.008,0.0
780,0.01,0.0
780,0.02,0.0
780,0.03,0.0
780,0.04,0.0
780,0.05,0.0
781,0.002,0.0
781,0.004,0.0
781,0.006,0.0
781,0.008,0.0
781,0.01,0.0
781,0.02,0.0
781,0.03,0.0
781,0.04,0.0
781,0.05,0.0
782,0.002,0.0
782,0.004,0.0
782,0.006,0.0
782,0.008,0.0
782,0.01,0.0
782,0.02,0.0
782,0.03,0.0
782,0.04,0.0
782,0.05,0.0
783,0.002,0.0
783,0.004,0.0
783,0.006,0.0
783,0.008,0.0
783,0.01,0.0
783,0.02,0.0
783,0.03,0.0
783,0.04,0.0
783,0.05,0.0
784,0.002,0.0
784,0.004,0.0
784,0.006,0.0
784,0.008,0.0
784,0.01,0.0
784,0.02,0.0
784,0.03,0.0
784,0.04,0.0
784,0.05,0.0
785,0.002,0.0
785,0.004,0.0
785,0.006,0.0
785,0.008,0.0
785,0.01,0.0
785,0.02,0.0
785,0.03,0.0
785,0.04,0.0
785,0.05,0.0
786,0.002,0.0
786,0.004,0.0
786,0.006,0.0
786,0.008,0.0
786,0.01,0.0
786,0.02,0.0
786,0.03,0.0
786,0.04,0.0
786,0.05,0.0
787,0.002,0.0
787,0.004,0.0
787,0.006,0.0
787,0.008,0.0
787,0.01,0.0
787,0.02,0.0
787,0.03,0.0
787,0.04,0.0
787,0.05,0.0
788,0.002,0.0
788,0.004,0.0
788,0.006,0.0
788,0.008,0.0
788,0.01,0.0
788,0.02,0.0
788,0.03,0.0
788,0.04,0.0
788,0.05,0.0
789,0.002,0.0
789,0.004,0.0
789,0.006,0.0
789,0.008,0.0
789,0.01,0.0
789,0.02,0.0
789,0.03,0.0
789,0.04,0.0
789,0.05,0.0
790,0.002,0.0
790,0.004,0.0
790,0.006,0.0
790,0.008,0.0
790,0.01,0.0
790,0.02,0.0
790,0.03,0.0
790,0.04,0.0
790,0.05,0.0
791,0.002,0.0
791,0.004,0.0
791,0.006,0.0
791,0.008,0.0
791,0.01,0.0
791,0.02,0.0
791,0.03,0.0
791,0.04,0.0
791,0.05,0.0
792,0.002,0.0
792,0.004,0.0
792,0.006,0.0
792,0.008,0.0
792,0.01,0.0
792,0.02,0.0
792,0.03,0.0
792,0.04,0.0
792,0.05,0.0
793,0.002,0.0
793,0.004,0.0
793,0.006,0.0
793,0.008,0.0
793,0.01,0.0
793,0.02,0.0
793,0.03,0.0
793,0.04,0.0
793,0.05,0.0
794,0.002,0.0
794,0.004,0.0
794,0.006,0.0
794,0.008,0.0
794,0.01,0.0
794,0.02,0.0
794,0.03,0.0
794,0.04,0.0
794,0.05,0.0
795,0.002,0.0
795,0.004,0.0
795,0.006,0.0
795,0.008,0.0
795,0.01,0.0
795,0.02,0.0
795,0.03,0.0
795,0.04,0.0
795,0.05,0.0
796,0.002,0.0
796,0.004,0.0
796,0.006,0.0
796,0.008,0.0
796,0.01,0.0
796,0.02,0.0
796,0.03,0.0
796,0.04,0.0
796,0.05,0.0
797,0.002,0.0
797,0.004,0.0
797,0.006,0.0
797,0.008,0.0
797,0.01,0.0
797,0.02,0.0
797,0.03,0.0
797,0.04,0.0
797,0.05,0.0
798,0.002,0.0
798,0.004,0.0
798,0.006,0.0
798,0.008,0.0
798,0.01,0.0
798,0.02,0.0
798,0.03,0.0
798,0.04,0.0
798,0.05,0.0
799,0.002,0.0
799,0.004,0.0
799,0.006,0.0
799,0.008,0.0
799,0.01,0.0
799,0.02,0.0
799,0.03,0.0
799,0.04,0.0
799,0.05,0.0
800,0.002,0.0
800,0.004,0.0
800,0.006,0.0
800,0.008,0.0
800,0.01,0.0
800,0.02,0.0
800,0.03,0.0
800,0.04,0.0
800,0.05,0.0
801,0.002,0.0
801,0.004,0.0
801,0.006,0.0
801,0.008,0.0
801,0.01,0.0
801,0.02,0.0
801,0.03,0.0
801,0.04,0.0
801,0.05,0.0
802,0.002,0.0
802,0.004,0.0
802,0.006,0.0
802,0.008,0.0
802,0.01,0.0
802,0.02,0.0
802,0.03,0.0
802,0.04,0.0
802,0.05,0.0
803,0.002,0.0
803,0.004,0.0
803,0.006,0.0
803,0.008,0.0
803,0.01,0.0
803,0.02,0.0
803,0.03,0.0
803,0.04,0.0
803,0.05,0.0
804,0.002,0.0
804,0.004,0.0
804,0.006,0.0
804,0.008,0.0
804,0.01,0.0
804,0.02,0.0
804,0.03,0.0
804,0.04,0.0
804,0.05,0.0
805,0.002,0.0
805,0.004,0.0
805,0.006,0.0
805,0.008,0.0
805,0.01,0.0
805,0.02,0.0
805,0.03,0.0
805,0.04,0.0
805,0.05,0.0
806,0.002,0.0
806,0.004,0.0
806,0.006,0.0
806,0.008,0.0
806,0.01,0.0
806,0.02,0.0
806,0.03,0.0
806,0.04,0.0
806,0.05,0.0
807,0.002,0.0
807,0.004,0.0
807,0.006,0.0
807,0.008,0.0
807,0.01,0.0
807,0.02,0.0
807,0.03,0.0
807,0.04,0.0
807,0.05,0.0
808,0.002,0.0
808,0.004,0.0
808,0.006,0.0
808,0.008,0.0
808,0.01,0.0
808,0.02,0.0
808,0.03,0.0
808,0.04,0.0
808,0.05,0.0
809,0.002,0.0
809,0.004,0.0
809,0.006,0.0
809,0.008,0.0
809,0.01,0.0
809,0.02,0.0
809,0.03,0.0
809,0.04,0.0
809,0.05,0.0
810,0.002,0.0
810,0.004,0.0
810,0.006,0.0
810,0.008,0.0
810,0.01,0.0
810,0.02,0.0
810,0.03,0.0
810,0.04,0.0
810,0.05,0.0
811,0.002,0.0
811,0.004,0.0
811,0.006,0.0
811,0.008,0.0
811,0.01,0.0
811,0.02,0.0
811,0.03,0.0
811,0.04,0.0
811,0.05,0.0
812,0.002,0.0
812,0.004,0.0
812,0.006,0.0
812,0.008,0.0
812,0.01,0.0
812,0.02,0.0
812,0.03,0.0
812,0.04,0.0
812,0.05,0.0
813,0.002,0.0
813,0.004,0.0
813,0.006,0.0
813,0.008,0.0
813,0.01,0.0
813,0.02,0.0
813,0.03,0.0
813,0.04,0.0
813,0.05,0.0
814,0.002,0.0
814,0.004,0.0
814,0.006,0.0
814,0.008,0.0
814,0.01,0.0
814,0.02,0.0
814,0.03,0.0
814,0.04,0.0
814,0.05,0.0
815,0.002,0.0
815,0.004,0.0
815,0.006,0.0
815,0.008,0.0
815,0.01,0.0
815,0.02,0.0
815,0.03,0.0
815,0.04,0.0
815,0.05,0.0
816,0.002,0.0
816,0.004,0.0
816,0.006,0.0
816,0.008,0.0
816,0.01,0.0
816,0.02,0.0
816,0.03,0.0
816,0.04,0.0
816,0.05,0.0
817,0.002,0.0
817,0.004,0.0
817,0.006,0.0
817,0.008,0.0
817,0.01,0.0
817,0.02,0.0
817,0.03,0.0
817,0.04,0.0
817,0.05,0.0
818,0.002,0.0
818,0.004,0.0
818,0.006,0.0
818,0.008,0.0
818,0.01,0.0
818,0.02,0.0
818,0.03,0.0
818,0.04,0.0
818,0.05,0.0
819,0.002,0.0
819,0.004,0.0
819,0.006,0.0
819,0.008,0.0
819,0.01,0.0
819,0.02,0.0
819,0.03,0.0
819,0.04,0.0
819,0.05,0.0
820,0.002,0.0
820,0.004,0.0
820,0.006,0.0
820,0.008,0.0
820,0.01,0.0
820,0.02,0.0
820,0.03,0.0
820,0.04,0.0
820,0.05,0.0
821,0.002,0.0
821,0.004,0.0
821,0.006,0.0
821,0.008,0.0
821,0.01,0.0
821,0.02,0.0
821,0.03,0.0
821,0.04,0.0
821,0.05,0.0
822,0.002,0.0
822,0.004,0.0
822,0.006,0.0
822,0.008,0.0
822,0.01,0.0
822,0.02,0.0
822,0.03,0.0
822,0.04,0.0
822,0.05,0.0
823,0.002,0.0
823,0.004,0.0
823,0.006,0.0
823,0.008,0.0
823,0.01,0.0
823,0.02,0.0
823,0.03,0.0
823,0.04,0.0
823,0.05,0.0
824,0.002,0.0
824,0.004,0.0
824,0.006,0.0
824,0.008,0.0
824,0.01,0.0
824,0.02,0.0
824,0.03,0.0
824,0.04,0.0
824,0.05,0.0
825,0.002,0.0
825,0.004,0.0
825,0.006,0.0
825,0.008,0.0
825,0.01,0.0
825,0.02,0.0
825,0.03,0.0
825,0.04,0.0
825,0.05,0.0
826,0.002,0.0
826,0.004,0.0
826,0.006,0.0
826,0.008,0.0
826,0.01,0.0
826,0.02,0.0
826,0.03,0.0
826,0.04,0.0
826,0.05,0.0
827,0.002,0.0
827,0.004,0.0
827,0.006,0.0
827,0.008,0.0
827,0.01,0.0
827,0.02,0.0
827,0.03,0.0
827,0.04,0.0
827,0.05,0.0
828,0.002,0.0
828,0.004,0.0
828,0.006,0.0
828,0.008,0.0
828,0.01,0.0
828,0.02,0.0
828,0.03,0.0
828,0.04,0.0
828,0.05,0.0
829,0.002,0.0
829,0.004,0.0
829,0.006,0.0
829,0.008,0.0
829,0.01,0.0
829,0.02,0.0
829,0.03,0.0
829,0.04,0.0
829,0.05,0.0
830,0.002,0.0
830,0.004,0.0
830,0.006,0.0
830,0.008,0.0
830,0.01,0.0
830,0.02,0.0
830,0.03,0.0
830,0.04,0.0
830,0.05,0.0
831,0.002,0.0
831,0.004,0.0
831,0.006,0.0
831,0.008,0.0
831,0.01,0.0
831,0.02,0.0
831,0.03,0.0
831,0.04,0.0
831,0.05,0.0
832,0.002,0.0
832,0.004,0.0
832,0.006,0.0
832,0.008,0.0
832,0.01,0.0
832,0.02,0.0
832,0.03,0.0
832,0.04,0.0
832,0.05,0.0
833,0.002,0.0
833,0.004,0.0
833,0.006,0.0
833,0.008,0.0
833,0.01,0.0
833,0.02,0.0
833,0.03,0.0
833,0.04,0.0
833,0.05,0.0
834,0.002,0.0
834,0.004,0.0
834,0.006,0.0
834,0.008,0.0
834,0.01,0.0
834,0.02,0.0
834,0.03,0.0
834,0.04,0.0
834,0.05,0.0
835,0.002,0.0
835,0.004,0.0
835,0.006,0.0
835,0.008,0.0
835,0.01,0.0
835,0.02,0.0
835,0.03,0.0
835,0.04,0.0
835,0.05,0.0
836,0.002,0.0
836,0.004,0.0
836,0.006,0.0
836,0.008,0.0
836,0.01,0.0
836,0.02,0.0
836,0.03,0.0
836,0.04,0.0
836,0.05,0.0
837,0.002,0.0
837,0.004,0.0
837,0.006,0.0
837,0.008,0.0
837,0.01,0.0
837,0.02,0.0
837,0.03,0.0
837,0.04,0.0
837,0.05,0.0
838,0.002,0.0
838,0.004,0.0
838,0.006,0.0
838,0.008,0.0
838,0.01,0.0
838,0.02,0.0
838,0.03,0.0
838,0.04,0.0
838,0.05,0.0
839,0.002,0.0
839,0.004,0.0
839,0.006,0.0
839,0.008,0.0
839,0.01,0.0
839,0.02,0.0
839,0.03,0.0
839,0.04,0.0
839,0.05,0.0
840,0.002,0.0
840,0.004,0.0
840,0.006,0.0
840,0.008,0.0
840,0.01,0.0
840,0.02,0.0
840,0.03,0.0
840,0.04,0.0
840,0.05,0.0
841,0.002,0.0
841,0.004,0.0
841,0.006,0.0
841,0.008,0.0
841,0.01,0.0
841,0.02,0.0
841,0.03,0.0
841,0.04,0.0
841,0.05,0.0
842,0.002,0.0
842,0.004,0.0
842,0.006,0.0
842,0.008,0.0
842,0.01,0.0
842,0.02,0.0
842,0.03,0.0
842,0.04,0.0
842,0.05,0.0
843,0.002,0.0
843,0.004,0.0
843,0.006,0.0
843,0.008,0.0
843,0.01,0.0
843,0.02,0.0
843,0.03,0.0
843,0.04,0.0
843,0.05,0.0
844,0.002,0.0
844,0.004,0.0
844,0.006,0.0
844,0.008,0.0
844,0.01,0.0
844,0.02,0.0
844,0.03,0.0
844,0.04,0.0
844,0.05,0.0
845,0.002,0.0
845,0.004,0.0
845,0.006,0.0
845,0.008,0.0
845,0.01,0.0
845,0.02,0.0
845,0.03,0.0
845,0.04,0.0
845,0.05,0.0
846,0.002,0.0
846,0.004,0.0
846,0.006,0.0
846,0.008,0.0
846,0.01,0.0
846,0.02,0.0
846,0.03,0.0
846,0.04,0.0
846,0.05,0.0
847,0.002,0.0
847,0.004,0.0
847,0.006,0.0
847,0.008,0.0
847,0.01,0.0
847,0.02,0.0
847,0.03,0.0
847,0.04,0.0
847,0.05,0.0
848,0.002,0.0
848,0.004,0.0
848,0.006,0.0
848,0.008,0.0
848,0.01,0.0
848,0.02,0.0
848,0.03,0.0
848,0.04,0.0
848,0.05,0.0
849,0.002,0.0
849,0.004,0.0
849,0.006,0.0
849,0.008,0.0
849,0.01,0.0
849,0.02,0.0
849,0.03,0.0
849,0.04,0.0
849,0.05,0.0
850,0.002,0.0
850,0.004,0.0
850,0.006,0.0
850,0.008,0.0
850,0.01,0.0
850,0.02,0.0
850,0.03,0.0
850,0.04,0.0
850,0.05,0.0
851,0.002,0.0
851,0.004,0.0
851,0.006,0.0
851,0.008,0.0
851,0.01,0.0
851,0.02,0.0
851,0.03,0.0
851,0.04,0.0
851,0.05,0.0
852,0.002,0.0
852,0.004,0.0
852,0.006,0.0
852,0.008,0.0
852,0.01,0.0
852,0.02,0.0
852,0.03,0.0
852,0.04,0.0
852,0.05,0.0
853,0.002,0.0
853,0.004,0.0
853,0.006,0.0
853,0.008,0.0
853,0.01,0.0
853,0.02,0.0
853,0.03,0.0
853,0.04,0.0
853,0.05,0.0
854,0.002,0.0
854,0.004,0.0
854,0.006,0.0
854,0.008,0.0
854,0.01,0.0
854,0.02,0.0
854,0.03,0.0
854,0.04,0.0
854,0.05,0.0
855,0.002,0.0
855,0.004,0.0
855,0.006,0.0
855,0.008,0.0
855,0.01,0.0
855,0.02,0.0
855,0.03,0.0
855,0.04,0.0
855,0.05,0.0
856,0.002,0.0
856,0.004,0.0
856,0.006,0.0
856,0.008,0.0
856,0.01,0.0
856,0.02,0.0
856,0.03,0.0
856,0.04,0.0
856,0.05,0.0
857,0.002,0.0
857,0.004,0.0
857,0.006,0.0
857,0.008,0.0
857,0.01,0.0
857,0.02,0.0
857,0.03,0.0
857,0.04,0.0
857,0.05,0.0
858,0.002,0.0
858,0.004,0.0
858,0.006,0.0
858,0.008,0.0
858,0.01,0.0
858,0.02,0.0
858,0.03,0.0
858,0.04,0.0
858,0.05,0.0
859,0.002,0.0
859,0.004,0.0
859,0.006,0.0
859,0.008,0.0
859,0.01,0.0
859,0.02,0.0
859,0.03,0.0
859,0.04,0.0
859,0.05,0.0
860,0.002,0.0
860,0.004,0.0
860,0.006,0.0
860,0.008,0.0
860,0.01,0.0
860,0.02,0.0
860,0.03,0.0
860,0.04,0.0
860,0.05,0.0
861,0.002,0.0
861,0.004,0.0
861,0.006,0.0
861,0.008,0.0
861,0.01,0.0
861,0.02,0.0
861,0.03,0.0
861,0.04,0.0
861,0.05,0.0
862,0.002,0.0
862,0.004,0.0
862,0.006,0.0
862,0.008,0.0
862,0.01,0.0
862,0.02,0.0
862,0.03,0.0
862,0.04,0.0
